acc	CpCpos2	CpCbridge	CpGpos1	CpGpos2	CpGbridge	CpUpos1	CpUpos2	CpUbridge	CpApos2	CpAbridge	GpCpos2	GpCbridge	GpGpos2	GpGbridge	GpUpos2	GpUbridge	GpApos2	GpAbridge	UpCpos1	UpCpos2	UpCbridge	UpGpos2	UpGbridge	UpUpos1	UpUpos2	UpUbridge	UpApos2	UpAbridge	ApCpos2	ApCbridge	ApGpos1	ApGpos2	ApGbridge	ApUpos2	ApUbridge	ApApos2	ApAbridge
NC_043538.1:4779..5252	1.1841216169112274	1.7205788896751781	0.3227808960177857	0.27162489807926704	0.0	1.3796842097022928	2.4515324121212125	1.4423399948180486	1.0361506391044855	1.653926068405206	0.6203208556149731	0.33292880258899676	0.8613607188703467	0.8997802378850921	0.7120436876307368	0.7090950693557185	0.7966970306667913	0.7555045662262614	1.5346233693170404	2.0510331856258652	1.5141755831054695	0.7555930772477839	1.8126380585972182	0.7622450980392156	1.5729838646202283	1.0918157617557132	0.35249366018596795	1.1405617593991917	0.8071928071928073	0.3629420787686086	0.6981318775110963	1.0949561922803694	1.0359079969436444	1.1187692307692307	1.2231250800780205	0.9421272910953962	0.6928164732392893
NC_043538.1:5287..11670	1.0031362883633634	0.6901925722162627	0.2677687961261133	0.42952165368501494	0.32889940075636287	0.8926399750960874	1.4981132464105325	1.159980347571861	1.1805225247890863	1.234147984665396	0.5545640770796648	0.547375159916202	0.9748006241612442	0.8726760473795372	0.6108293607671312	0.8240877892793147	1.4025186622863388	0.9838097045485692	1.2066306643151614	1.1286168906029372	0.9696534143908434	1.2339333165852262	1.0706985747273954	1.0781645600314986	0.9600216149873578	1.071946542466474	0.7872232742492222	0.8644978894622646	0.8390264413523986	0.7362674121237043	1.0982213316750953	0.8339130508374168	1.2190309231072358	1.0925225946114818	1.2031056515003284	1.1089896314067855	1.0523078423739134
NC_038276.1:2..1330	1.5333347055974749	1.1802448961460381	0.480497933735975	0.04182006985745303	0.26709364502142896	0.956758980821947	1.1725483630200264	0.9049104616245155	1.3355012728677647	1.742716346511614	0.3727312453942714	0.38658763763680287	1.000323156637856	0.8966699229380388	0.9528549831784145	0.7308882370547325	1.299798189585854	0.9788960598735544	1.2265848535696786	1.101076048471297	1.117171226900579	1.3981677237491192	1.4053506582465074	1.0426615094854361	1.073840032813932	0.9166353887539134	0.5237421215682085	0.624193514534837	0.9075947528922019	0.7517063798877243	1.1480695575364999	1.068335941575378	1.2018804322219516	1.0764639910277978	1.2693829252863882	0.9501332318233727	0.8357501001001895
NC_038276.1:1355..2119	2.019265751218368	1.1666787931355118	0.44824114720515074	0.29252066017649864	0.1593224354418384	1.1028192371475953	0.8821171587798661	1.362702198749202	1.5071789969011025	1.7219706983153644	0.37587912377010374	0.5272529715962789	0.787581602058392	0.7971561937679272	0.9721152455931248	0.8364765566286622	1.2805372923294451	0.8815398614254389	1.3613154986314102	1.025602545012565	0.7893168472804429	0.9516027655562539	1.5321816410571059	0.8804531212340323	1.0745513916485685	1.0047306234853057	1.0450214707461083	0.40967108447431566	0.7870849832470302	1.0243345140159408	0.9131716222236548	1.0420638820638821	1.3391835023621834	1.167827130852341	1.2696876101092671	0.9718050065876154	0.9813555140856698
NC_038276.1:2138..2764	1.5913693333333334	1.267671807726804	0.4372712773669711	0.09086956521739131	0.4346341463414634	1.4659882028303082	1.4919087500000001	1.1956805937799273	1.1577879888268154	1.2478647698280032	0.11809523809523809	0.2606154091127394	1.0500387018822328	1.148446343103062	0.8043880952380953	0.7874405355783505	1.4373135680041655	1.0700890511397503	1.5088795853269539	1.2554747474747474	1.680919379886299	1.1141304347826089	1.7756385188768729	0.3742861416295007	1.287348484848485	0.2779891304347826	0.5592535361939855	0.8632897744962803	0.8551724137931034	0.9409457729156798	0.9663538794532925	1.2325910215623894	0.7416930336459637	1.1357758620689655	0.8558298342833024	0.8206840168960349	0.7848015084245444
NC_038276.1:4435..10770	1.1374962304620022	0.8972223342244701	0.3876676602086437	0.22948004816282738	0.245523264821386	0.8922603132161954	1.4082347120735972	0.903405629280013	1.249289382198432	1.4158438104609161	0.514435702596648	0.49116213083861887	0.9442339524690616	0.8889498866049275	0.7065599199133243	0.7924294707611486	1.4494899080392538	0.9354556025970628	1.1596331324347475	0.9639253619996412	1.0841635989177163	1.288477723598958	1.3280763494919294	1.0917836078909904	0.9990295053023528	0.9397681832848107	0.8531347061973613	0.7701891249162054	0.7768982703019642	0.6701542855457158	1.127277077607641	0.9887023168339523	1.1637676686357328	1.1418717375093215	1.4964314612308676	1.0075005594092639	1.0454894582260867
NC_038278.1:85..1497	1.1664587638492578	1.341723632092323	1.182554490410117	0.658717045524962	0.9511161879504841	0.8597939765668006	1.5103247294091526	0.9066883783366023	0.7129156434974886	1.0150901135129033	0.9136127992936164	0.5601882746717316	0.7054730031340526	1.0172572090803214	1.0824441065725363	1.1432741577864904	1.2076265013190568	0.7558286283859783	1.0772859025510975	1.2955695808803152	1.1336548610767756	1.2002701138336873	1.1597585414370493	1.1555737819349434	0.6735976861634373	1.062488240739975	0.9130655562890367	0.9717879617246675	0.7842325083704393	0.7990393147278285	0.7894999495173198	1.0126440460947503	0.7992794792217399	1.1905850788133785	1.268091912626784	0.9914298112388804	0.8170025713155139
NC_038278.1:1628..2482	0.971747638774666	1.2452711416271913	1.1608006502743347	0.6294946958313296	0.632081432081432	0.8332967554020188	1.9710067982795254	1.2254335690005178	0.941955941955942	0.9977413676333902	0.4581198230356823	0.9796179708267071	1.390929105838832	1.0703483221163559	0.6676381814622053	0.840643773666551	1.1648795648795651	0.9442281795383297	1.4586048967627916	1.0551804236669102	1.2080592559004777	1.214022565047202	0.9388730388012445	1.2116098943429452	0.9631736281736282	1.0532398818813704	0.8621243885394828	1.0677296224508386	0.968352223190933	0.9221000408880919	0.5401488539956797	1.1462731178778254	1.1966727399159833	1.0295698924731183	1.4985417442213695	0.8905660377358491	0.4272334529926338
NC_038278.1:2548..3558	1.400834413365955	0.9642696568472356	0.8218184013411164	0.7195210927400151	0.44376356928739885	0.8765326877187954	1.2376506572769954	0.8406104619706676	1.0309022414054216	1.2294394675873697	0.40138687503570364	1.2240862345564354	1.1866033589703346	1.1658371165564365	0.4537866437662659	1.0317291536040096	1.3986130141088982	0.9184361637061822	1.3148710813573103	1.1652082552697511	0.970021727407543	1.0049187527448398	1.2378821051912057	1.1646668878566686	1.1088185867340798	1.093551267625381	0.843972201020367	0.7837771916266394	0.9880495091762698	0.6091379388298631	0.866434213810613	1.5053518992137922	1.0425235855587913	1.010181818181818	1.2126291319420992	0.6932321315623025	0.8143137278644058
NC_038278.1:3618..4298	1.428800328839887	0.734934500537661	0.0	0.8408797516792101	0.7576794774130088	0.43702492010019867	1.21552914599173	1.1281942859962633	1.0400008683879132	1.2425622924150128	0.36874488752694323	0.4591055600322321	1.356461392899749	0.877738640100916	0.6902082686289286	0.8970566729930898	1.0072821189572458	1.3917667897646788	1.2745325778513201	0.9703188550962178	0.8593919088056664	1.1021689497716893	1.1220113135962253	1.5189932384210576	0.8673315860997864	1.5045235110151047	0.9275592216582064	0.4540044072145422	0.7531194295900178	0.3142593447161975	0.7354270703841702	1.2064050351721585	1.1703100683557754	1.1662166216621663	1.206454933187363	0.8470297708876389	0.708012386539758
NC_038278.1:4813..6687	1.019896283807132	1.170350982955652	0.8635270935960592	0.9042610486245246	0.8455674521071461	1.0089629179331308	1.1324316513607007	0.6312305556060801	1.0475634286095559	1.2657743016196998	0.44421770376343306	0.8281566793900959	1.044332815502228	0.9426426932287632	1.0672333247874721	1.1020413641717939	1.298742385023662	1.0877916217675296	1.1084006327301066	1.424004087241567	1.1396330987023824	0.9432996456227851	0.9857704433154142	0.9912740560594592	0.6735943508555327	0.9949756247640656	1.0530892448512585	0.801673393380036	0.8906403940886699	0.7121407387748007	0.926189148195727	1.0610832469388327	1.1347578089805745	1.089156626506024	1.4445102397966672	0.9570273999605756	0.8018335123647561
NC_038278.1:7758..14183	1.2355400464784112	1.2543756154987589	0.7245008432820981	0.6525919737077396	0.6439338390789345	0.8568069651025105	1.1128651026189549	1.1528969817022754	1.0062586569039322	1.088741838762237	0.7996843636138985	0.5101996370021495	1.0902018702165757	1.0831150006120724	0.7794305789526734	0.877058727052534	1.3122736837432027	1.222270407089827	1.0167081591152674	1.1836311619354665	0.9734570598781547	1.175452793834297	1.01340980764608	1.1325600522082346	0.7922913065722466	0.8761470013087688	0.8930093614810521	0.8462260796533413	0.8038165610276921	0.7271743444478622	1.1236684138341977	1.0024117325417903	1.1457122193045668	1.1456851961388894	1.1543615302090096	0.9983159244006872	1.004141840705057
NC_038279.1:109..1536	1.1966678322492996	1.2484063616576844	0.7148691581341428	0.13080374372531473	0.4038600655980844	0.9628913050447755	1.491654246928485	1.0251067621121004	1.319654790375563	1.0844125082377216	0.2390657908448393	0.36246074604338907	0.8322945143065427	0.6342303343648977	0.7856804891322243	0.8831489330364353	1.626271052214772	0.6602679597398966	1.2535001572345965	1.1190193770585164	1.212070968832522	0.8807841535634063	1.650038181783333	1.0346979216591872	1.14565915466049	1.0217624665451548	0.8301908617698093	0.5911400103014561	0.9749696670111895	0.8525058038297316	0.8023496034049721	1.140808344198175	1.0259228430946206	1.0185958000868025	1.4062600908578695	0.9087066779374471	1.094476816968298
NC_038279.1:1637..2617	1.2361565929329894	1.0885902694590766	0.729052816522049	0.38406038806336845	0.4672367062413776	1.1484118992566075	1.370651259181717	1.4970191470244987	1.1853532999946954	1.0464122806704992	0.5290087869030058	0.4160292312277237	0.7941175375807963	1.1724238021970748	1.1281721373164366	0.9053611566111399	1.2962205627782541	0.7796743575505538	1.1435618230498903	0.8774191681270801	1.6349780761130104	0.8525475854043721	1.5875853255741184	0.8208414869861699	1.6641119938937654	1.2402871302514218	0.7401113943170018	0.8205212645600789	0.8448780487804878	0.9557472171712688	0.981797738960733	1.3840822320117474	1.0117102366195372	1.1394736842105264	0.6457703970545855	0.7283904465212876	0.9546609749500873
NC_038279.1:2648..3700	0.9948266767648712	0.6727917996008669	0.2266882707890726	0.23374028856825751	0.4108247422680413	0.8278194622365918	1.7866385997698049	0.7617199197618563	1.2303006811871073	1.4743494220333468	0.1534296896080648	0.4230376621634591	1.3323356946592113	0.6970559531554978	0.8923008204969256	1.0092373779212915	0.9412715661861529	0.7428655856773626	1.3457054972518894	1.3236171530559517	1.1473060621666709	0.7766172506738543	1.5590055956828874	1.1709373528026377	1.134962250097337	1.389058240744557	0.8103542234332426	0.840094448434358	0.8884723523898782	0.4189631212377458	0.9154442230453276	1.1453134510042606	1.114289282991325	1.0772727272727274	1.2072832669475184	0.9160587149512173	1.0472620427747692
NC_038279.1:3802..4494	0.5508590150289987	0.6089665314617001	0.9942396313364054	0.5876428731902916	0.7792249284074227	0.8500907694456081	1.4193228389819308	1.088714045756067	1.5663014230463455	0.6204990189855156	0.5503816782598016	0.1536257616527684	1.2191233717802508	1.0389289577982666	0.6293374522754029	0.49158967025106565	1.0818478727975935	1.243153267184037	1.3588926086372946	0.7209742455775234	1.5926605924172232	0.9691910157026437	1.1878600649332223	1.1263312739040894	1.4048739430003132	1.2397529919126664	0.7985700197238658	0.7309447909763893	1.041374474053296	1.4269854491926588	0.5828890489355605	0.7235880398671097	0.9577416854468215	0.9750949767834531	1.2987665055418565	1.1523809523809525	1.0093203664135342
NC_038279.1:4564..6129	1.1235715845066876	0.9262798337802683	0.6322634903258877	0.3531242175454421	0.4799959587795515	1.1594534365470328	1.2789142412326242	0.9793134737008586	1.2882544816807096	1.1229325559281034	0.6762662576637092	0.5819458240275939	1.2444275139684648	0.7814133212921547	0.7251056129009554	0.9107370749182715	1.1454529770130755	0.9605358202975636	1.1364510337377016	1.077946342712992	1.440392629448859	1.1326968816067653	1.3191097749837564	0.8437322653589032	0.9545550425480758	0.6907133211535135	0.85671248352476	0.7697821216368024	0.7084994917507234	0.9347194228014263	1.0221121085130849	1.0057870370370368	1.1601672010364625	1.2126579390205643	1.1859853999080303	0.9960598896769111	0.9773658809833359
NC_038279.1:6281..12682	1.1427875739765874	1.0948378995677726	0.4027934650355974	0.45484253951098064	0.4349899490569008	1.0659231019902602	1.185280088012194	1.0319093707959166	1.370579430881628	0.9866053200783503	0.5696964688674518	0.47001320350511344	1.1035700656739218	0.9965077884412485	0.5325745120890738	0.7874656670705986	1.405639745797312	1.1310330565096125	1.2103220308920688	1.0021284343499923	0.877023565364223	1.144172243904223	1.1704597738727178	0.9398416443084839	0.8939929314640452	0.7634418215630018	0.9167425695572804	0.6933761777805997	0.9188286997736275	0.877559942095679	1.0645313877771305	1.0604060661542938	1.1306239835925265	1.0576880777763114	1.4426781104600623	0.9603531205460141	1.1390764496644283
NC_038280.1:81..1475	1.2734284749324778	0.8564742000999963	0.9844399968605291	0.26423609784324326	0.559154513302439	0.8688093556235773	1.6552529825415165	1.0124671587229608	1.052994807525348	1.420325093675095	0.5410211128966388	0.6430125868043242	0.7828889713944476	0.8598949742479719	0.7596158683553543	0.7812788042358249	1.6552054621062255	0.9741321851324388	1.2678875982736604	1.1067020447528426	1.2456666237235676	1.4569016807972632	1.2096980472007308	1.116718650244733	0.777523255281572	1.2548214285222716	0.8050194035947712	0.7030391453633975	0.6605359200922013	0.8615534688118196	0.7336540874369359	1.0525435073627847	1.2062049242472754	1.244129023345766	1.1279422139080197	0.9572440087145969	0.8093556660050336
NC_038280.1:1500..2414	0.8710875428984481	1.114055443037302	1.0014134927097578	0.46995231182942016	0.4141903110765961	0.8564475240831502	1.4826722278178892	0.7279751358825993	1.287132295409428	0.9808969300660443	0.3366118145900559	0.5822990733376064	1.5214464089080655	1.1724320661513667	0.9652073364818253	0.9654519143430482	1.2225059276461308	0.8893732203200833	1.322628677335144	0.8448351635725426	1.3610028472131943	1.2779791929382094	1.1577806227030538	1.183746677180357	0.8546169360507768	0.9864686946096075	0.8722294654498044	0.8753207715447439	0.7722586691658855	1.050599711440468	0.7143680864488486	0.9596306471306472	1.0216674301420063	1.2026688907422851	1.4580655680678118	1.028463814904493	0.9246583689645105
NC_038280.1:2332..3384	1.6276956247984884	0.8799704188040026	0.2871017871017871	0.378199310007799	0.6196535540571031	0.8995852632216268	0.9407765475629476	1.5199933032032629	1.2569402548842226	1.2671632233383707	0.3375736336244405	0.4783764085133384	1.0079090420656742	1.1107251523483628	0.5970446142395682	1.1382458875073405	1.4182029446235722	1.2071111518646727	1.2462495683897898	1.2680649944220568	0.6826584569271749	1.6160086145010766	1.1394022003645037	1.1529981549815496	0.9568059833490897	0.8354096296587903	0.5826979472140762	0.8506000248987807	0.8040752351097178	0.8749664682864019	1.1115246457605283	1.304599922690375	1.0316208006253476	1.1749586461381853	1.1643455033483714	0.822242273855177	0.9252276263536318
NC_038280.1:3438..4112	1.0856965920509098	0.5479132464409879	0.0	0.8830639674727283	0.2639059418494552	0.5155750915750915	1.0614087488361588	1.0737313180158867	1.4467993277824462	1.067220838608036	0.5711799903733996	0.6174458123162675	1.1143876677133886	0.8643026598976439	0.4255829118291092	1.9960629466920106	1.2814442801887365	0.6292652360857991	1.2713816051174542	0.8594005238141429	0.9775356623130511	1.2568785578747628	0.8528366325555441	1.4078975506242701	1.004727688024935	0.7314658425125159	0.8629327329017732	1.1190592477079462	0.623076923076923	0.45418385211831086	0.8283202931270283	1.163709677419355	1.556071158990546	1.2311320754716981	1.7235639071029492	0.9028708133971292	0.6622637039134872
NC_038280.1:4176..5813	1.4984420638955405	1.2510993276704534	0.809650737104857	0.7401525324375108	0.2916531290091429	0.7298846447854948	1.0241059000137411	1.22608932971586	1.2816124604939123	1.0650357422562369	0.3582943796020037	0.41192477788116083	1.1377854705180805	1.0622652057392332	0.45734461209181737	1.3366321990215841	1.5578656981699808	1.1041739954625773	1.403334940383422	0.9049372259211625	0.8710862421981594	1.238040020218238	1.140960568334501	1.262816205033434	1.0759419093434959	1.138032322305122	0.8687894073139977	0.49888731663852387	0.9954613299217157	0.7849942302336099	0.5330656152838416	1.1642475809142476	1.4092562338184722	1.0034529106414536	1.4608055737637775	0.8879212204007286	0.9210583593747316
NC_038280.1:5849..12253	1.3942497299377505	0.8217725246983613	0.7649933565991651	0.47917562159901106	0.38693839879053454	0.830001166377504	1.20955008905748	1.175092179002392	1.1450531869456833	1.3205552618469618	0.47245879478373476	0.512007139572265	1.1132235231818235	0.9863247416111922	0.7384757279054311	1.0302143781918776	1.4183199567971954	1.0766803081126413	1.178179316724194	1.0746151154765526	1.16289249001075	1.359371806630217	1.0951108239571026	1.1693856991981804	0.8030586216385265	0.9077388392270621	0.7878460172210582	0.6755044412834416	0.7989399473296022	0.8248925387217039	0.9087061469724254	1.0235760263057805	1.1789126206837053	1.1425475650584471	1.3938846622418664	0.9825495415557528	0.7919803180271496
NC_038281.1:101..1453	1.0361156193560415	1.4710288204540034	0.9353658536585365	0.6123896626194898	0.9009196867549389	1.1468415134196348	1.2140612909274973	1.1363925471907688	1.246924814264328	1.0628302383313721	0.8843939414060202	0.7342609975123005	0.8575737207659032	0.9983642850092361	0.8997955903124562	0.8296346294670525	1.1503406171520942	1.0356791100426659	1.1670253849918668	1.2137329989785948	0.8915429761412322	1.3587715216379712	1.2034125756509086	0.8501450032983583	1.0142200132088575	0.8143961481906288	0.6765594059405942	0.7985453154763905	1.0739183507391836	1.18629316120436	0.8589770100437991	1.091810144253141	0.8948427731149704	0.9339313856224997	1.0512995140003527	0.9302333804809052	0.985023979169841
NC_038281.1:1560..2501	1.6363477382755651	0.8408947399077933	0.8857636234961075	1.0004333989017589	0.4716590563165905	0.6245064304365863	0.7757073285963834	1.8557724276887488	0.8927411929610757	1.223980767485885	0.7345086319260392	0.46373258177859245	1.108982198668297	1.1808505792773836	0.9678663317117567	1.1331174769242285	0.7305055910675058	1.3775333579391844	1.2313419854228624	0.8252740740740739	1.0457402707600705	1.0235841222388309	1.2726932991586584	1.5940038296426695	0.951080103359173	0.8455559475682295	1.1042271149798033	0.6994176247777015	0.7967078189300412	0.9786493072282056	0.8190418810254511	1.3032806230823697	1.088849532110919	1.2127476313522825	1.6655970868771621	0.7575929069986795	0.418659663215795
NC_038281.1:2577..3473	1.0448776885479576	1.0205405849390663	0.4640052810784518	0.4588793167552154	0.27811900587367283	1.0225876466909467	0.9978336779322085	1.0738448606258963	1.394420635647176	1.420451112875267	0.793698495054848	0.9327183619102246	1.6051314822240044	1.0762516879074542	0.6353923485109519	1.0447948352491545	0.9629934094200574	0.8718780582480916	1.038419874490522	0.9088467748788984	0.7858176398687178	1.3199055989583335	1.0767689175023019	0.9712331334332834	0.860136569345989	0.8402549653658509	0.9221082089552239	0.9104125791322915	0.8848596410492406	0.8184821347894603	1.2922927437476024	1.3310185185185184	1.3274122109453015	1.101740403383214	1.0709530941439216	0.7628524046434494	1.057453877931704
NC_038281.1:3530..4198	1.1825255013709086	1.047983409610984	0.8988444291134873	0.7557014320266199	0.7200590762620839	0.9928531390134527	1.0271078640478748	0.6031106504344499	1.177507418267492	1.298994447570426	0.45314118779785073	0.9395134486207287	1.5447417413229376	1.216822538684887	0.6222837596151534	1.3799212826421285	1.1534689426321498	1.0154298196524125	1.196574190922534	1.3164792020373512	0.9130762053310306	1.1074925074925075	1.1334632287524338	1.0071957671957672	0.8346313364055298	0.8289857049128623	0.7221401123263375	0.9039412100193652	0.6619433198380568	1.0584884355504844	0.8778489058328622	1.3769866497139227	0.7743340855053263	1.2936263736263736	1.5242570989208464	0.7291000456829603	0.6735490617589553
NC_038281.1:4262..5947	1.2300275391563518	1.1988515298944409	0.6441471954814766	0.37781544504628767	0.5764308303844011	0.966893419709387	1.2650584156666482	1.197318065853832	1.3020607865373028	0.9633830314643986	0.7679546831050144	0.9061761896507278	1.4848513934757464	1.0052863376797572	0.7046200067269364	0.931362350784857	0.8159432506796565	1.275149818915134	1.15820564128706	0.9420645587907626	0.7645030947890461	1.412280701754386	1.3016464981678004	1.0398095017823643	0.8490002769972131	0.8773446063061822	0.8261336070162342	0.7060012134331269	1.1031435052882774	1.007949480943386	0.989663147761138	1.255198003966477	0.892431535511695	0.9127607086790762	0.9996819875098948	0.7776601081322112	1.0482235926146957
