acc	CpCpos2	CpCbridge	CpGpos1	CpGpos2	CpGbridge	CpUpos1	CpUpos2	CpUbridge	CpApos2	CpAbridge	GpCpos2	GpCbridge	GpGpos2	GpGbridge	GpUpos2	GpUbridge	GpApos2	GpAbridge	UpCpos1	UpCpos2	UpCbridge	UpGpos2	UpGbridge	UpUpos1	UpUpos2	UpUbridge	UpApos2	UpAbridge	ApCpos2	ApCbridge	ApGpos1	ApGpos2	ApGbridge	ApUpos2	ApUbridge	ApApos2	ApAbridge
NC_079121.1	1.2483844863403726	1.2562608069550703	0.47627297491806536	0.3184433182248863	0.32042409951943707	1.171865775267133	1.5797471420516285	0.9301584549970983	1.0108413375233398	1.7173001224985218	0.5468020536680437	0.7531368216844746	1.0518887800876808	0.7166598886922869	1.2013402120941379	1.0842911684586507	1.0802363681991134	1.2291610800940163	1.027781132029455	1.4764424718425417	1.470428863778384	1.137924955930496	1.8438156993628232	0.8086190807989043	1.1895005333131317	0.7855815964738162	0.5892075899367506	0.9298783673943813	0.8652721688440772	0.5856224942156413	1.2242574678141824	1.5122056478093628	1.036293895226242	1.1117299352462426	0.760919642421685	0.6128355139524164	0.6981570679156586
NC_003746.1	1.1323250689839512	0.8797962329117057	0.40030928590817316	0.33926203110826825	0.4084207923758139	1.1099625413110035	1.253158277086246	0.9759937206929641	1.3203683903002268	1.4096208034617577	0.802485678909651	0.930800832587366	1.2696060976353085	0.9155992049523584	0.6725577090671965	0.8385333662255333	1.0770908913504142	1.1436852872553602	1.1022278464215691	0.8985373119307062	0.9989386983674475	1.340096359349868	1.3825320684445856	0.8754669519301063	0.8896830653957256	0.7253048081457014	0.9069711986492855	0.6927122446927299	0.9779569892473118	0.7897110996500647	1.1658503098781492	1.3804855011273514	1.1328314210266235	1.0184684684684684	1.349067506917894	0.7164707027132223	0.8796265385146724
NC_076977.1	1.2001037774795345	0.9479386143704067	0.6718952453581645	0.7276193406523784	0.7239652689612025	0.9955797416324642	1.395419277218937	1.159262457383106	1.0835514975743046	1.1451765333949029	0.6426739126953862	0.8846992787092953	0.9551291504403335	0.879897217689387	0.6612222060601288	0.9566101523549924	1.3393032390727122	1.1134632796241828	1.2800513620355913	1.2332566401389047	1.0574255061042754	1.2233139429147328	1.0949595277803348	1.0044565840368698	0.7801454525522746	0.8188312354721488	0.8868786889969191	0.7633567250840818	0.9320652489855713	0.749803490422879	0.885053074993307	1.119977679646419	1.1218257372911304	1.0516563082934764	1.3646246220111529	0.9076910611842405	0.8557403766024749
NC_055479.1	1.0417330250688552	0.7986899655572488	0.4361275013002815	0.5408230830392243	0.5505745138266281	0.9253592592047553	1.5509276932482186	1.156684500762312	1.1209281221605265	1.3772693279616255	0.6180510604225916	0.7060715122669478	1.1535725159463535	0.8038893478467338	0.5857304287558244	1.1660018745470595	1.2840355745299608	1.234445322228164	1.2414450986430055	1.2357449269074638	1.1349509118554082	1.271670339945235	1.18701422077806	1.0805646881024122	0.8516299739852686	0.9547238880102323	0.7478233186431791	0.6839254342576636	0.8979532374773793	0.63557936869693	1.0394936916995023	1.1798619880355616	1.2196033544023468	1.0767542305451718	1.1881060054447243	0.8549667784337521	0.7768020699073455
NC_032739.1	0.9297176954551539	0.972333539347564	0.4478892324174471	0.2064558283159281	0.2393887799122033	1.044763628787487	1.4697776852205537	1.209739283410163	1.3827640919265025	1.0984436404755638	0.5181421587699285	0.584732454277428	1.1024538528452668	0.8616692049802913	0.7472463038625127	0.7252461586580983	1.4374410218839084	1.021351572919523	1.1458235033708477	1.1471777199041897	1.2838439033065179	1.1371827416541047	1.5394306616981879	0.9546291750937715	1.226724605071382	0.9812745726384022	0.622429604755396	0.7979479201038203	0.8762854631511241	0.8432649771671098	1.0584969021221098	1.1355235250833227	1.1032269814155027	1.0897889419571782	1.0961350026532009	0.90023261001179	1.1203791511426744
NC_031232.1	1.2788464853836896	0.798361867239447	0.5285569054977411	0.4607131698268535	0.5097125755104747	0.8165718597546515	1.3926937917404167	0.9757142352298388	1.2138566002367748	1.5476572607059786	0.6214268681604079	0.706450647532297	0.9878445588331605	0.909046514033373	0.7078299840474552	1.0232367132755664	1.2075473066698312	1.0865084494291453	1.274519684363665	1.1731731353597037	0.9745221188460139	1.4812764728532921	1.2024065445475856	1.1810327607806925	0.7641994247192232	1.0192378274859757	0.6798376449517707	0.6931908837571525	0.8917976677719003	0.7114309954739492	0.9278756493689839	1.1079280456058167	1.0833811528124702	1.07543050764272	1.4801083895832141	0.9200544396924399	0.7332469733982162
NC_079052.1	1.1086780604657502	0.9134162504830812	0.40713398476798046	0.4774087591506894	0.6716191259926053	1.0829117078173578	1.6851314524937753	1.1177665470656555	1.1188702181854828	1.1261339384636233	0.34480382238317053	0.7732552919532153	0.9827349498441876	0.7973090910298996	0.8012469268916382	0.9217765223205047	1.4697386980172007	1.1253059540908357	1.291922057875591	1.406986089691009	1.3814074840018702	1.0264009527590312	1.2862932364122934	0.9180955401624147	0.9264010233879493	0.9201753507465048	0.8394385182086499	0.8245813952725095	0.934002055246246	0.6312042149063596	0.9674298319802533	1.456553477155706	1.1272425565308761	1.0532463836263968	1.376051158395013	0.6173105919888113	0.7671127526499647
NC_076211.1	0.8827326397204592	0.8916693116168107	0.38118217243815666	0.4393052425321019	0.37995650246359625	0.9341901005181961	1.4168377175759512	1.0661376864572822	1.3435980733788837	1.3576061521456348	0.6839057521870376	0.6839110679673248	1.100061045741154	0.9282439074441824	0.49984021424258873	0.950627943002514	1.4536574768752153	1.0858294644325681	1.2159285774619815	1.26290477659863	1.0622346215455305	1.4491767161100169	1.205039205430609	1.0575303429224447	0.9679751564378846	1.0612184621607323	0.628523081059049	0.621665490587027	0.86024380775762	0.6953053438933795	1.0757114702021668	1.016944454554872	1.1743176936905022	1.1019278312820564	1.2371194836530264	0.988088067991702	1.0686502048115383
NC_043066.1	1.3269329811770174	1.0422085510840686	0.8871938048064639	0.5534236523646093	0.6562254700150139	0.9661471912822398	1.1825555287855885	1.1910605834701058	1.0223955062404266	1.3568282392045992	0.7483192840205032	0.5875629219206941	0.6398923665753531	0.6920592890716677	0.7745189455741699	0.8627266010915342	1.6358593840757816	1.0177558737482628	1.0663902259350897	1.2588529231276975	1.0148397040942017	1.0973402255639098	1.2673925272593431	1.032415950121945	0.9559897540438422	0.9399477750677951	0.8307317630442008	0.6635578419209474	0.9336085311317508	0.9629915147068464	0.990480371094183	0.9377013963480126	1.1078117684593938	1.0505367897355329	1.1505566712150215	1.0401245243860255	1.065050628108941
NC_033070.1	1.299551247075907	1.1274718248958908	0.8299836662736064	0.41162499004284814	0.6136909186993654	0.8594862948211253	1.2264000859749518	1.1213786579377194	1.1251670661024193	1.2269619077411642	0.5535266651065431	0.3973494995386931	0.8542512552707001	0.8202901014307094	0.9424414351962621	0.7987404612649199	1.3272120471526012	0.9009111882878124	1.1537124296811032	1.118872291105231	0.9912962422583471	1.06946855236744	1.2468068162912913	1.1486242453084878	1.011608880334265	1.2238738988598346	0.843651072875475	0.7799981355230203	0.9861926137826958	0.8854100727575295	0.9055443469217641	0.9755405956752344	1.1559760206773269	1.0107338403608062	1.1826361747133551	1.015337580269655	0.9631486751159231
NC_013955.1	1.0840245626602625	1.1234297363146981	0.4950044568176156	0.3416047671924608	0.42433023048227886	0.978044487662993	1.2103304923370524	1.0597808178563353	1.327730561899796	1.4388986188125876	0.7477701870901369	0.62868716032566	1.0381842720358987	0.8058945819984233	0.727186485179733	0.793083744994083	1.276030439193904	0.9700509486762365	1.1304279225682854	1.2684229852429283	1.0972606163903837	1.201457151914339	1.303234007847201	1.019672633892626	1.0489545618701392	0.9273461665853401	0.7171010028331157	0.7776310704821362	0.8806890477338577	0.7858061213930059	1.0269290149581267	0.9866068658971393	1.1798327136297038	1.083082265130933	1.2510054271115314	1.008247895325893	0.9492957066973551
NC_031227.1	0.9668772275180001	0.7036147653199311	0.5154367600208575	0.7063595247020688	0.7208821337355271	1.049397938265422	1.4684952674851341	0.9832295273234193	1.151940404714109	1.2679172496222066	0.6899794203540174	0.8204523344013618	0.946773104503628	0.8746009620719922	0.693555131439721	1.0572523217104632	1.2722833293886868	1.235438866031514	1.2362962377617934	1.1770824842557113	1.2716486087145882	1.3317991947552301	1.149579859451966	0.9493145646877733	0.8392258823053028	0.8847844565694374	0.7287807705093766	0.7142757753662196	0.9514100113054926	0.7425369669445137	0.9905096195493086	1.1713947150136275	1.1251012705987757	1.0371551554253324	1.1901207641699403	0.8541200201714574	0.791095030803201
NC_025397.1	1.1172196940845727	0.6514907339975667	0.5648153334510165	0.36491281929854813	0.44239572822970774	0.7420267484849987	1.3391975000233503	1.0342389156823455	1.2185731090812792	1.177539962980927	0.6396417760950933	0.5501768782991207	0.9479256733847152	0.8592874363743477	0.7138613576872082	0.7940513262068264	1.3141014701394331	0.841393419096609	1.1993571432014718	1.0170715179513934	1.0150870746586749	1.166934314131786	1.2346081398276887	1.1936312996199603	1.1132739465061756	1.2069344380536016	0.7779213574366747	0.8552157535246493	0.8144210762755947	0.7971088806304945	0.9415615566902695	0.8183920674061445	1.0719892244048939	1.105732784387024	1.3100324860856196	1.1014163252369762	1.0215596559564586
NC_076982.1	1.2289738512075314	0.9959662156603902	0.28642030206282126	0.3561498482740688	0.5184208322893193	1.1624125800744303	1.542719978310896	1.2607196919089336	1.2368721108473981	1.234963508035973	0.44931427543935953	0.548461829730023	1.1526308737367164	0.9366143145632833	0.471986938697596	0.9257577113605551	1.535301860610213	1.050680028423938	1.2640822890476349	1.2430597348140002	1.1202565986947348	1.0408248504404654	1.1680649213576448	0.8423431241348547	1.031499953260255	0.7998197864134865	0.8835906749620982	0.7068370183680064	1.0192755544409016	0.8627553223621064	1.0949097716087206	1.3349828128666934	1.1229651894403112	0.9852828537039062	1.0830778173798807	0.7418240327469112	1.098736736375196
NC_039206.1	1.1167849520501731	0.8694494293213825	0.6951747277993341	0.5146144893711808	0.47741250020064063	0.91351461499736	1.3783527281540382	1.0810043743694862	1.2441613735682	1.3439789139616731	0.5899341308846243	0.6314657749961826	0.9871274875066524	1.060380062168862	0.6722180079242961	0.8394363242159296	1.4787196358790133	1.0719478918997842	1.2145430665849364	1.2190508608859245	1.170673334048954	1.4524693396494983	1.238766798794065	1.0822059332844722	0.9613544499805338	1.1279379459879972	0.5559626048719136	0.5647005741995348	0.8379754432552773	0.7850261474262128	0.8986496250388961	1.0126863271527256	1.0267861557926798	1.11591635532794	1.306111719782483	0.9904005882913102	0.9692618192571321
NC_022580.1	1.2941303289911446	0.761557650103062	0.838873517087546	0.43814397957747403	0.4751679825815366	0.7382422682988686	1.254180714147986	1.0409941293285325	1.2455003858099514	1.1850532358959613	0.5234056035816255	0.5389715689336425	1.0051403492544249	0.8841872784082014	0.7480663317952915	0.856336808333462	1.2455292754843792	0.9995036036690637	1.258096701768566	1.06386873677497	1.1088696340333666	1.222628055174639	1.1806653828508213	1.2280568357018868	0.9188045852125798	1.135427959786882	0.8420948122057156	0.7325718703616892	0.7100940258465289	0.78739106199053	0.796738970067688	0.9554165604944563	1.1545713010789749	1.1899762633657216	1.5154415288646128	1.0285921677944299	0.8599548621473093
NC_079127.1	0.9497946295533266	0.9227540666745565	0.3877592289043785	0.4009493601515858	0.3883066406266364	0.9648672562562846	1.460591984570398	0.9765516118532347	1.1860435123867878	1.1211417926950642	0.37668653411919667	0.4466170782374513	0.8835545667143174	0.9180433608510966	0.7613803960605987	0.6841393774860502	1.4502540263039747	1.1128091591513076	1.1833657826920039	1.1865465313418497	0.810660751634912	1.14623031665028	1.1011699840652107	1.0247437139443676	0.9015376359306061	1.0856341574609207	0.8933156015958563	0.9330393260810534	0.8199142724745134	1.0193364834242902	1.078722459574678	1.0300991931080508	1.118394774711272	1.0977468036051143	1.2383197275693916	0.9812414631879273	0.972815768186361
NC_055477.1	1.0050703184612955	0.9186910048538787	0.9179895224727521	0.8050261290198816	0.7279993704932931	0.9400094089880678	1.2656748491971426	0.8389417624644175	1.1138466625837435	1.030045159489863	0.49087022861683993	0.6840927235865367	0.9078218167866178	0.9870313076306714	0.8426716533950306	0.8737143444112851	1.4042371852108644	1.184053482472269	1.1996629829090657	1.1177641277001475	1.3831169062509059	1.2965684400669155	1.0573612136775932	1.0541039623696609	0.9382444075821423	1.0743467020574784	0.803374071905687	0.7517881942676221	0.7826070648640537	0.7923141275317239	0.8131139994760478	1.0216758404221444	1.08016051332373	1.1502825558665455	1.4402642838504067	0.9858510875213421	0.8504911905061738
NC_031958.1	0.8897619531015099	0.6255316228279784	0.49059458647291565	0.3389240559083891	0.5511043010213348	0.8507772950152477	1.5244719707415517	1.0728425815621445	1.074015218732839	1.2193776558563816	0.5830625137962144	0.5858865417259673	1.001366717039987	0.7300125858455191	0.8586361503618897	0.8537732712915321	1.1990423851690535	1.0401144540210048	1.0796898246739541	1.2425783015070713	0.9130368932943572	1.2029578026198973	1.1975868143381556	1.0965204990946458	0.8714120754178343	0.8497007913242179	0.8809677394956439	1.0136864368910055	0.8230418132383313	0.8033849655867045	1.0793300307660156	0.9841023040955438	1.0641965689943713	1.089857662824445	1.2516257462651814	1.008764288165571	0.9007593831577869
NC_039020.1	0.9564540386367781	0.8005053152098375	0.7135313289269851	0.4770239718977058	0.4952962257245242	0.9290069808306469	1.424059417817298	0.8839372225373504	1.1245178531562445	1.1881380421926657	0.655135876071721	0.51047509573121	1.0034315092726898	0.8135024186115626	0.7656018523138054	0.8114073629823818	1.363574993768219	0.9556606752831824	1.1246539358468617	1.026080166289318	1.237407982109866	1.0605287192834891	1.2853251374617873	1.0643741605206913	1.083202467536115	1.0168100054089555	0.8740692769623972	0.8426897554248439	0.7915051887957056	0.8960049651687789	0.985278656660948	0.8771765396229028	1.1496615620116997	1.1384638982772939	1.29005725090917	1.0763732281948237	0.98294841128002
NC_075304.1	0.7834461558037736	0.534537163246001	0.9298130496131114	0.6326601606104298	0.6770714201375723	0.9623945128956557	1.358287257526754	0.8282029495706055	1.2439734693903548	1.1391585848911834	0.6481171362485003	0.7134462528071362	0.6283499756644073	0.7833660031321789	0.8553907531155124	0.8283436221283879	1.5660162395439357	1.0302161949938518	1.1538187046775144	1.051303108793068	1.609617307550952	1.2050668697726032	1.067673217297241	1.0314361290374163	1.0315934977049288	1.0269126651087737	0.7963951971848747	0.7907492942603069	0.7344130588512611	0.814595840707133	0.8710714822302955	1.0760918452442305	1.2539226042739484	1.1717936011791314	1.442836851634676	0.9459164713090735	0.900862515388374
NC_005093.1	1.5180772142032402	1.4081994428591742	0.7325197619848609	0.5278480142075551	0.807717736828762	1.2951396147181924	0.9015594893352578	1.0462884997799882	1.1569463447944461	1.5591778788733177	0.5730370642659752	0.5379515321478169	1.2171701214220352	1.1227851124392987	0.6101239255031783	0.7521353404759	1.4687133579493512	1.147121218815856	1.1538528703520736	1.5973091640502355	1.385819945807122	1.1145277791697388	1.0406348910312297	0.4536816761730057	0.9739158163265307	0.4017882932937551	0.4260076356694845	0.35728153151872044	1.100854700854701	0.9685614739676133	1.0910318685846097	1.2452480002705766	1.013765743298187	0.8688888888888889	0.653382114173104	0.7787604881769643	0.8785628033798932
NC_076935.1	0.918290333271062	0.8147951392786036	0.6183220456308675	0.39691577849549936	0.5456762006048542	0.9584480109438167	1.0995928063507179	0.868570654096188	1.3960599656282444	1.6805710732323447	0.685933743456042	0.7102774547393702	0.8907154541499329	0.753586419875694	0.9114936605163987	0.7225432993789017	1.268544332805719	1.0932078386070543	1.0626314383984001	1.3563277197950716	1.0029584991083598	1.3170664242827559	1.427653718851443	1.0312737247660526	1.031728859769266	1.2918468126733478	0.641175838009147	0.5005791482725782	1.0093839470380506	1.0132597156281478	1.0857187419817587	0.8794242074758302	1.0057112396511194	0.9939616076807888	1.0768338392983843	1.0728682120399395	1.0504575507863405
NC_031240.1	0.8842172759816594	0.7173647227147353	0.6032845143699309	0.44470875250668673	0.4905090337442225	0.7491913182894021	1.3689128427680568	0.9945355305172998	1.228553982068182	0.8561345815926191	0.47859785800888693	0.4739565793294962	0.747062195430415	0.6487859347110138	0.6428963702974867	0.6751312850064771	1.591539585576765	0.8164592947728228	1.1849003776453912	0.9128407613663365	1.0913397916229706	0.8981486693970973	1.150526605634053	1.1904123946083056	1.1559607157839564	1.3597679445502697	0.8766115515586116	0.8239892779163446	0.7707265767785096	0.6865562532873635	0.9393045704177092	0.7598413697029616	1.2182374163065453	1.1323001951063234	1.3044500598277622	1.127116930688359	1.2007740459352059
NC_008514.1	1.0016006280931844	0.9575082187352921	0.5522916148412244	0.4337618772593731	0.5549962754866432	0.9608727806647851	1.2339259872206845	1.0601886968746694	1.3486758808938464	1.558291265055384	0.7007415616124134	0.6753198390578662	0.8951326805732935	0.8094459441059668	0.6584922846388809	0.813012082496117	1.5926288677228027	1.2007206157029626	1.1067050346957954	1.366969994653229	1.0543942741039876	1.4095107780346974	1.1352139920047246	1.047054916417935	0.736502830271841	0.8932766819900927	0.6100761521464647	0.49289217314141226	0.9207018076072607	0.8011646803688951	1.1172496813076638	1.0767859841548408	1.2847435052512626	1.0707103865940713	1.3722115700015876	0.9419684107629778	0.9029150846538361
NC_076208.1	1.033459402890494	0.787596180834253	0.5002459577837356	0.2778236006532041	0.3025142841447273	1.002644279059508	1.1986405641877802	0.9026287679250377	1.3916986551584867	1.1495476015210386	0.5380481060415195	0.6139709241904868	1.0808020819419915	0.9043418218512129	0.7340265686529519	0.7156208980477624	1.2302982495543668	0.8318379191083896	1.1711569730609448	1.0435328690173755	0.9386278436026777	1.1350486197814615	1.388938613858257	0.9982910711871902	1.106202837379701	0.967401340254294	0.8547230560045154	0.894396041518045	0.6960217376158294	1.0875907052709748	0.9706256346432884	0.9553784894257263	1.022241449124735	1.1597173921001576	1.2696831322285118	1.0236526278929108	1.067303566386391
